SUMMARY_NR,REPORT_ID,EVENT_DATE,EVENT_TIME,EVENT_DESC,EVENT_KEYWORD,CONST_END_USE,BUILD_STORIES,NONBUILD_HT,PROJECT_COST,PROJECT_TYPE,SIC_LIST,FATALITY,STATE_FLAG,ABSTRACT_TEXT,LOAD_DT
200263986,627100,2010-07-30 10:45:00+00:00,,Employee Is Killed in Forklift Overturn,"TRUSS,PINNED,INDUSTRIAL TRUCK,SEAT BELT,OVERTURN",B,2.0,,E,A,1522,X,,,2019-07-22 00:18:29+00:00
200263994,627100,2010-08-31 05:45:00+00:00,,Employee Is Engulfed by Grain and Dies from Asphyxia,"ASPHYXIATED,CPR,GRAIN BIN",,,,,,2044,X,,,2019-07-22 00:18:29+00:00
200264000,627100,2010-10-20 15:00:00+00:00,,"Employee Is Killed When Truck Crane Tips Over, Pinning Him","PINNED,TRUCK CRANE,INDUSTRIAL TRUCK,CRANE OPERATOR,OVERTURN",G,1.0,12.0,C,B,1623,X,,,2019-07-22 00:18:29+00:00
200264018,627100,2010-10-22 16:40:00+00:00,,Parked Water Truck Rolls over and Kills Operator,"TRUCK,STRUCK BY,SLOPE,TRUCK DRIVER",N,,,E,A,1794,X,,,2019-07-22 00:18:29+00:00
200264026,627100,2010-11-08 13:30:00+00:00,,Employee Dies from Electric Shock,"BROOM,ELECTRIC SHOCK,CONCRETE",G,1.0,,D,A,1771,X,,,2019-07-22 00:18:29+00:00
200264034,627100,2010-11-23 11:30:00+00:00,,Employee Is Killed in Fall,"FRACTURE,HEAD,MANUAL MAT HANDLING,FALL",,,,,,7349,X,,,2019-07-22 00:18:29+00:00
200264042,627100,2010-12-03 17:30:00+00:00,,Employee Is Killed When Hit by Road Grader,"ROAD GRADER,CRUSHED,RUN OVER",I,,,E,A,1611,X,,,2019-07-22 00:18:29+00:00
200264059,627100,2010-12-09 02:30:00+00:00,,Employee Is Killed When Grain Silo Collapses,"ASPHYXIATED,COLLAPSE,CONFINED SPACE,AGRICULTURE,CRUSHED,GRAIN BIN,SILO",,,,,,2048,X,,,2019-07-22 00:18:29+00:00
200264067,627100,2010-12-06 22:00:00+00:00,,"Employee Found Unconsciuous, Possible Heart Attack","HEART,UNCONSCIOUSNESS,GUARD,HEART ATTACK",,,,,,7382,X,,,2019-07-22 00:18:29+00:00
200264075,627100,2010-12-25 09:30:00+00:00,,Worker Loading Steel Girder Onto Truck Is Killed in Fall,"LOADING,STEEL BEAM,METAL SHOP,LADDER,LOAD SHIFT,TRUCK,FALL,STRUCK BY,PUNCTURE,UNSTABLE LOAD",,,,,,3441,X,,,2019-07-22 00:18:29+00:00
200264083,627100,2010-12-21 21:22:00+00:00,,Employee Is Killed When Caught Between Pipes,"DRAGGED,CAUGHT BETWEEN,PIPE,LEG",,,,,,3498,X,,,2019-07-22 00:18:29+00:00
200264091,627100,2011-01-04 06:30:00+00:00,,Employee Is Killed in Fall from Height,"BEAM,INSTALLING,AIR CONDITIONER,FALL,ELEVATED WORK PLAT",,,,,,8221,X,,,2019-07-22 00:18:29+00:00
200264109,627100,2010-12-22 20:30:00+00:00,,Logger Dies after Being Struck in the Head by Tree,"HEAD,EMERGENCY RESPONSE,TREE,LOGGER,STRUCK BY,CONCUSSION,FLYING OBJECT,LOGGING",,,,,,2411,X,,,2019-07-22 00:18:29+00:00
200264117,627100,2011-02-23 07:00:00+00:00,,Employee Involved in Tree Cutting Accident,"IMPALED,TREE,STRUCK BY",,,,,,851,X,,,2019-07-22 00:18:29+00:00
200264125,627100,2011-03-03 15:00:00+00:00,,Three Employees Are Killed by Electrical Shock,"ELECTRICAL,ELECTRIC SHOCK,SCAFFOLD",A,2.0,,A,B,1741,X,,,2019-07-22 00:18:29+00:00
200264133,627100,2011-03-02 13:45:00+00:00,,"Crane Strikes Aerial Lift, Kills One Worker at Scene","RIGGING,COLLAPSE,BRIDGE DECK,AERIAL LIFT",J,,40.0,G,D,1795,X,,,2019-07-22 00:18:29+00:00
200264141,627100,2011-04-10 16:30:00+00:00,,Employee Dies from Herbicide Poisoning,"FERTILIZER MIXING,FARM MACHINERY,POISONING",,,,,,721,X,,,2019-07-22 00:18:29+00:00
200264158,627100,2011-01-24 12:30:00+00:00,,Employee Falls from Platform and Later Dies from Infection,"LOADING,FRACTURE,SPINE,INFECTION,FALL,PIPE,TRAILER,LOST BALANCE,HAND,UNSTABLE POSITION",,,,,,1389,X,,,2019-07-22 00:18:29+00:00
200264166,627100,2011-04-27 15:00:00+00:00,,Employee Is Crushed by Truck,"VEHICLE,HEALTH CARE FACILITY,STRUCK BY",,,,,,1611,X,,,2019-07-22 00:18:29+00:00
200264174,627100,2011-06-08 12:00:00+00:00,,Worker Killed Under Falling Equipment,"CLEANING,STRUCK AGAINST,CRUSHED,CONVEYOR,STRUCK BY,CONVEYOR BELT,FALLING OBJECT",,,,,,8641,X,,,2019-07-22 00:18:29+00:00
200264182,627100,2011-05-24 02:00:00+00:00,,Employee Is Pinned Between Trailer and Truck and Is Killed,"PINNED,CAUGHT BETWEEN,CRUSHED,TRUCK,TRACTOR TRAILER,TRAILER,BACKING UP",,,,,,2621,X,,,2019-07-22 00:18:29+00:00
200264190,627100,2011-06-13 12:40:00+00:00,,Employee Is Killed in Fall from Third-Floor Balcony,"DECKING,FALL,FALL PROTECTION",B,3.0,,A,C,1799,X,,,2019-07-22 00:18:29+00:00
200264208,627100,2011-06-24 07:30:00+00:00,,Employee Dies Electrocuted,"ELECTRIC CABLE,ELECTROCUTED,LADDER,ELECTRIC SHOCK,FALL",C,1.0,,A,B,1542,X,,,2019-07-22 00:18:29+00:00
200264216,627100,2011-06-27 09:30:00+00:00,,"Employee Mixes Chemicals, Causing Facility Evacuation","SODIUM HYPOCHLORITE,CHEMICAL REACTION,SHUT-OFF VALVE,CHEMICAL VAPOR,EVACUATION,CHEMICAL",,,,,,2015,,,,2019-07-22 00:18:29+00:00
200264224,627100,2011-07-05 15:50:00+00:00,,Employee Dies from Cerebral Aneurysm While Spraying Termites,"ANEURYSM,INSECTICIDE,CRAWL SPACE,PESTICIDE",,,,,,7342,X,,,2019-07-22 00:18:29+00:00
200264232,627100,2011-07-16 16:20:00+00:00,,Employee Dies from Heat Exhaustion,"HEAT,HEAT STROKE,HEAT EXHAUSTION",C,1.0,,A,A,1741,X,,,2019-07-22 00:18:29+00:00
200264240,627100,2011-08-01 10:05:00+00:00,,Two Employees Get Electrocuted by Overhead Power Line,"OVERHEAD POWER LINE,ROOF,ELECTROCUTED,LADDER",C,2.0,40.0,A,C,1761,X,,,2019-07-22 00:18:29+00:00
200264265,627100,2011-08-10 06:45:00+00:00,,Five Employees Are Injured in Fall Off Elevated Load,"FRACTURE,HIGH WIND,CONSTRUCTION,LIGHTNING,INDUSTRIAL TRUCK,FALL,ARM,HIP,LEG,UNSTABLE LOAD",B,2.0,20.0,E,A,1751,,,,2019-07-22 00:18:29+00:00
200264273,627100,2011-07-25 11:57:00+00:00,,Employee Is Overcome by Heat Exhaustion,"DIE,UNCONSCIOUSNESS,CHAIN SAW,LUMBER,DIZZINESS,FAINTED,HEAT EXHAUSTION",,,,,,2421,X,,,2019-07-22 00:18:29+00:00
200264281,627100,2011-07-25 11:57:00+00:00,,Employee Is Electrocuted When Contacted by Metal Torch,"SHOCK,ELECTROCUTED,RAILROAD CAR,TORCH,HAND",,,,,,3743,X,,,2019-07-22 00:18:29+00:00
200264299,627100,2011-08-08 14:30:00+00:00,,Employee Is Struck and Killed by Road Grader,"ROAD GRADER,CRUSHED,STRUCK BY,BACKING UP",C,,,D,A,1541,X,,,2019-07-22 00:18:29+00:00
200264307,627100,2011-09-06 11:15:00+00:00,,Employee Is Killed When Caught in Machine,"HEAD,WIRE ROPE,SAFETY BELT,STRUCK AGAINST,CAUGHT BY,HOIST,LANYARD,ENTANGLED,CRANE,HOISTLINE",,,,,,3312,X,,,2019-07-22 00:18:29+00:00
200264315,627100,2011-07-28 22:30:00+00:00,,Employee Dies from Heart Attack,"TANK TRUCK,HEART ATTACK,LADDER,SLIP,STRUCK AGAINST,FALL,OFF LOADING",,,,,,3715,X,,,2019-07-22 00:18:29+00:00
200264323,627100,2011-08-04 00:06:00+00:00,,Employee Is Killed When Pinned Between Trailers,"PINNED,CRUSHED,TRUCK,TRACTOR TRAILER,TRAILER",,,,,,4213,X,,,2019-07-22 00:18:29+00:00
200264349,627100,2011-08-01 22:00:00+00:00,,Employee Was Taken to Hospital for Heat Stress,HEMORRHAGE,,,,,,2038,X,,,2019-07-22 00:18:29+00:00
200264356,627100,2011-10-24 17:00:00+00:00,,Employee Is Fatally Crushed by Truck,"BRAKE,ROLL-OVER,CRUSHED,TRUCK,TRAILER",,,,,,4619,X,,,2019-07-22 00:18:29+00:00
200264364,627100,2012-01-02 10:15:00+00:00,,"Employee Strikes Head in Fall from Attic, Later Dies","ATTIC,HEAD,STUCK,LADDER,FALL,STORAGE AREA",,,,,,7261,X,,,2019-07-22 00:18:29+00:00
200264372,627100,2012-01-13 11:30:00+00:00,,Employee Suffers Asphyxiation in Grain Storage Bin,"ASPHYXIATED,TRUCK,AUGER,TRAILER,SHOVEL",,,,,,723,X,,,2019-07-22 00:18:29+00:00
200264380,627100,2012-01-12 05:00:00+00:00,,Employee at Irrigation Pump,"DROWN,PUMP,BOAT",,,,,,781,X,,,2019-07-22 00:18:29+00:00
200264406,627100,2012-03-13 15:00:00+00:00,,Employee Electrocuted by Power Line,"OVERHEAD POWER LINE,BOOM,ELECTROCUTED,STEAM,PIPE,AERIAL LIFT",H,,,E,D,1799,X,,,2019-07-22 00:18:29+00:00
200264414,627100,2012-03-28 10:00:00+00:00,,Employee Is Electrocuted When Replacing Utility Pole,"REPAIR,POWER LINE WORKER,TRUCK CRANE,ELECTROCUTED,ELECTRIC SHOCK,UTILITY POLE",O,,50.0,E,B,1623,X,,,2019-07-22 00:18:29+00:00
200264422,627100,2012-03-29 23:30:00+00:00,,"Employee Is Caught in Fertilizer Mixer, Later Dies","UNCONSCIOUSNESS,CPR,FERTILIZER MIXING,CAUGHT BY,MACHINE--MISC",,,,,,711,X,,,2019-07-22 00:18:29+00:00
200270015,524500,1996-04-29 08:00:00+00:00,,Employee dies of apparent myocardial infarction,"HEART,EMBOLISM",,,,,,3523,X,,,2019-07-22 00:18:29+00:00
200270023,524500,1996-05-31 00:00:00+00:00,,Employee killed in fall through skylight,"SKYLIGHT,ROOF,WORK RULES,CONSTRUCTION,FALL,FALL PROTECTION,ROOF OPENING,UNGUARDED",,,,,,1761,X,,,2019-07-22 00:18:29+00:00
200270031,524500,1996-06-13 16:00:00+00:00,,Employee killed when forklift falls off ramp,"LOADING,IND TRK OPERATOR,RAMP,PINNED,WORK RULES,OVERHEAD GUARD,INDUSTRIAL TRUCK,FALL,MECH MAT HANDLING,BACKING UP",,,,,,5093,X,,,2019-07-22 00:18:29+00:00
200270049,524500,1996-07-02 13:15:00+00:00,,Flagman killed when struck by car on highway,"HIGHWAY,TRAFFIC ACCIDENT,CONSTRUCTION,FLAGMAN,AUTOMOBILE,STRUCK BY,MOTOR VEHICLE,INATTENTION",,,,,,1611,X,,,2019-07-22 00:18:29+00:00
200270056,524500,1996-05-13 15:30:00+00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU BOOM,"OVERHEAD POWER LINE,ELECTRICAL,BOOM,CRANE BOOM,ELECTROCUTED,E GI IA,CRANE",,,,,,1711,X,,,2019-07-22 00:18:29+00:00
200270064,524500,1996-07-01 13:30:00+00:00,,Employee killed in fall from scaffold,"MAINTENANCE,DISMANTLING,WORK RULES,FALL,FALL PROTECTION,ELEVATED WORK PLAT,WORK SURFACE,SCAFFOLD",,,,,,5153,X,,,2019-07-22 00:18:29+00:00
200270072,524500,1996-08-01 08:16:00+00:00,,Employee killed when crushed between truck and forklift,"REPAIR,OBSTRUCTED VIEW,WORK RULES,CAUGHT BETWEEN,CRUSHED,INDUSTRIAL TRUCK,STRUCK BY,GUIDE,BACKING UP,INATTENTION",,,,,,5261,X,,,2019-07-22 00:18:29+00:00
200020139,214200,1996-06-22 09:30:00+00:00,,Employee's eyes injured when splashed by gasoline,"EYE,MAINTENANCE,ABDOMEN,WORK RULES,SPILL,FACE,GASOLINE,CHEMICAL",,,,,,5541,,,,2019-07-22 00:18:29+00:00
200020147,214200,1996-04-26 18:15:00+00:00,,Employee killed when crushed by crate of glass,"UNSECURED,WORK RULES,GLASS PACK,CRUSHED,INDUSTRIAL TRUCK,MECH MAT HANDLING,STRUCK BY,LOADING DOCK",,,,,,4225,X,,,2019-07-22 00:18:29+00:00
200020154,214200,1996-08-08 04:46:00+00:00,,Employee fractures ankle in fall into open silo hatch,"FRACTURE,HATCH,WORK RULES,FALL,ROOF OPENING,MECH MALFUNCTION,ANKLE,INATTENTION,SILO",,,,,,2951,,,,2019-07-22 00:18:29+00:00
200020162,214200,1996-08-30 02:20:00+00:00,,"One employee killed, one injured, in crash during car chase","FRACTURE,HIGHWAY,TRAFFIC ACCIDENT,SPEEDING,CONSTRUCTION,AUTOMOBILE,STRUCK BY,CONCUSSION,FALLING OBJECT,LOST CONTROL",,,,,,1611,X,,,2019-07-22 00:18:29+00:00
200020170,214200,1994-05-06 10:00:00+00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH OVERHEAD LINE,"E GI III,OVERHEAD POWER LINE,ELECTRICAL,TREE LIMB,ELECTROCUTED,TREE,TREE TRIMMING",,,,,,783,X,,,2019-07-22 00:18:29+00:00
200020188,214200,1996-09-10 11:50:00+00:00,,Employee injured in chemical spill,"EYE,RESPIRATORY,CAUSTIC,WORK RULES,INHALATION,CHEMICAL REACTION,RESPIRATORY TRACT,SKIN,SPILL,CHEMICAL",,,,,,2865,,,,2019-07-22 00:18:29+00:00
200020196,214200,1996-09-08 08:37:00+00:00,,Employee burned after mixing chemicals,"CAUSTIC,HYDROFLUORIC ACID,WORK RULES,CLEANING,CHEMICAL REACTION,CHEMICAL BURN,SKIN,CHEMICAL",,,,,,4231,,,,2019-07-22 00:18:29+00:00
200020204,214200,1996-08-10 09:57:00+00:00,,ELECTRIC SHOCK - CONTACT WITH OVERHEAD LINE THRU METAL POLE,"OVERHEAD POWER LINE,ELECTRICAL,ELECTROCUTED,METAL POLE,E GI IB,SCAFFOLD",,,,,,1761,X,,,2019-07-22 00:18:29+00:00
200020212,214200,1996-09-11 06:00:00+00:00,,Employee injured by exposure to chemical vapors,"EYE,THROAT,INHALATION,NAUSEA,AIR CONTAMINATION,CHEMICAL VAPOR,TOXIC FUMES,OVEREXPOSURE,ACCIDENTAL DISCHARGE,CHEMICAL",,,,,,2869,,,,2019-07-22 00:18:29+00:00
200020220,214200,1996-09-11 06:00:00+00:00,,One employee seriously affected by chemical odor.,"VAPOR,TOXIC ATMOSPHERE,INHALATION,AIR CONTAMINATION,CHEMICAL VAPOR,TOXIC FUMES,OVEREXPOSURE,ACCIDENTAL DISCHARGE,CHEMICAL",,,,,,2869,,,,2019-07-22 00:18:29+00:00
200020238,214200,1996-05-04 13:17:00+00:00,,ELECTRIC SHOCK AND FALL - DIRECT CONTACT WITH OVERHEAD LINE,"E GI III,OVERHEAD POWER LINE,ELECTRICAL,ELECTROCUTED,PAINT,FALL,FALL PROTECTION,SLIPPERY SURFACE,PAINTER,TRANSMISSION TOWER",,,,,,1721,X,,,2019-07-22 00:18:29+00:00
200020246,214200,1997-01-08 07:52:00+00:00,,Employee injured in explosion caused by propellant,"BUILDING,EXPLOSION,CHEMICAL BURN,CHEMICAL",,,,,,2892,,,,2019-07-22 00:18:29+00:00
200020253,214200,1996-12-13 12:15:00+00:00,,Employee's hand injured when caught in machine,"WORK RULES,CLEANING,POINT OF OPERATION,STRUCK BY,HAND,UNGUARDED",,,,,,3534,,,,2019-07-22 00:18:29+00:00
200020261,214200,1997-01-20 15:31:00+00:00,,Employee's fingers amputated in baler,"HYDRAULIC RAM,LEAK,SEVERED,FINGER,CLEANING,CAUGHT BY,BALER,HAND,MECH MALFUNCTION",,,,,,2679,,,,2019-07-22 00:18:29+00:00
200020279,214200,1997-01-22 15:30:00+00:00,,Employee's foot injured when run over by forklift,"OBSTRUCTED VIEW,INDUSTRIAL TRUCK,RUN OVER,FOOT,INATTENTION",,,,,,5112,,,,2019-07-22 00:18:29+00:00
200020287,214200,1997-02-19 14:00:00+00:00,,Employee injured when drum explodes during cutting,"BURN,FRACTURE,ACETYLENE TORCH,VENTILATION,FLAMMABLE VAPORS,WORK RULES,DRUM,EXPLOSION,FACE,CUTTING AND BURNING",,,,,,6519,,,,2019-07-22 00:18:29+00:00
200020295,214200,1997-01-16 11:15:00+00:00,,Employee injured when run over by bulldozer,"FRACTURE,SIGNALMAN,WORK RULES,EQUIPMENT OPERATOR,CONSTRUCTION,EARTHMOVING EQUIP,BULLDOZER,RUN OVER,INATTENTION,LEG",C,4.0,,E,A,1794,,,,2019-07-22 00:18:29+00:00
200020303,214200,1996-10-28 06:21:00+00:00,,"Employee injured when run over by garbage truck, later dies","GARBAGE TRUCK,ABDOMEN,WORK RULES,TRUCK,RUN OVER,INATTENTION,LEG",,,,,,4212,X,,,2019-07-22 00:18:29+00:00
200020311,214200,1997-02-10 08:15:00+00:00,,FALL FROM ELEVATION,"CPR,FALL,FALL PROTECTION,STORAGE RACK,STORAGE AREA,WARNING SIGN",,,,,,4225,X,,,2019-07-22 00:18:29+00:00
200020329,214200,1997-04-17 10:40:00+00:00,,Employee injured when bulldozer overturns,"PINNED,EQUIPMENT OPERATOR,CONSTRUCTION,EARTHMOVING EQUIP,CAUGHT BETWEEN,BULLDOZER,OVERTURN",A,1.0,,A,B,1794,,,,2019-07-22 00:18:29+00:00
200020337,214200,1997-03-07 13:30:00+00:00,,Employee injured when struck by trailer end frame,"CLEARANCE,WORK RULES,SUSPENDED LOAD,CONSTRUCTION,LACERATION,DISLOCATED,STRUCK BY,TRAILER,CRANE,LEG",A,2.0,15.0,A,A,1751,,,,2019-07-22 00:18:29+00:00
200020345,214200,1997-04-02 14:45:00+00:00,,Employee's legs fractured when struck by elevator,"FRACTURE,INSTALLING,CONSTRUCTION,CAUGHT BETWEEN,STRUCK BY,ELEVATOR,UNGUARDED,INATTENTION,LEG",J,3.0,150.0,A,B,1799,,,,2019-07-22 00:18:29+00:00
200020352,214200,1997-05-31 21:22:00+00:00,,"Employee injured in fall from backhoe bucket, later dies","HEAD,WORK RULES,CONSTRUCTION,EARTHMOVING EQUIP,RIDING ON EQUIPMENT,FALL,BACKHOE,BACKHOE BUCKET,BRAIN",A,1.0,,A,A,1794,X,,,2019-07-22 00:18:29+00:00
200020360,214200,1997-03-26 00:00:00+00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH OVERHEAD LINE,"STRUCTURE MOVING,ELEC PROTECT EQUIP,OVERHEAD POWER LINE,ELECTRICAL,POWER LINE WORKER,ELECTROCUTED,E PTD,ELEC UTILITY WORK",,,,,,4911,X,,,2019-07-22 00:18:29+00:00
200020378,214200,1997-04-29 14:30:00+00:00,,Employee killed when struck by tractor trailer,"VEHICLE,TRUCK,LOAD BINDER,STRUCK BY,TRACTOR TRAILER,TRACTOR--TRUCK,MOTOR VEHICLE,TRUCK DRIVER",,,,,,4231,X,,,2019-07-22 00:18:29+00:00
200020386,214200,1997-01-21 00:00:00+00:00,,ELECTRIC SHOCK - DIRECT CONTACT WITH ENERGIZED PARTS,"ELEC PROTECT EQUIP,ELECTRICAL,POWER LINE WORKER,ELECTROCUTED,LADDER,E PTD,ELEC CIRC PART--MISC,ELEC UTILITY WORK,TRANSFORMER",,,,,,4911,X,,,2019-07-22 00:18:29+00:00
200020410,214200,1997-02-11 09:00:00+00:00,,Employee injured when crane tips backward,"TRUCK CRANE,WORK RULES,OVERLOADED,SUSPENDED LOAD,HOIST,CRANE,HYDRAULIC CRANE,UNSTABLE POSITION",I,,,A,B,1622,,,,2019-07-22 00:18:29+00:00
200020428,214200,1997-05-22 14:29:00+00:00,,Employee sprains arm after tripping on forklift forks,"CONSTRUCTION,INDUSTRIAL TRUCK,TRIPPED,LIGHTING,FALL,ARM,SPRAIN",C,1.0,,B,B,1542,,,,2019-07-22 00:18:29+00:00
200020436,214200,1997-07-23 23:23:00+00:00,,Employee's fingers injured when caught in printing press,"PRINTING PRESS,FINGER,WORK RULES,CAUGHT BETWEEN,NIP POINT,PRESS OPERATOR,PRESS",,,,,,2752,,,,2019-07-22 00:18:29+00:00
200020444,214200,1997-06-19 09:45:00+00:00,,CONTACT WITH OVERHEAD LINE THRU BOOM,"BACKHOE BOOM,OVERHEAD POWER LINE,ELECTRICAL,BOOM,E GI IA,BACKHOE",H,,,A,A,1794,,,,2019-07-22 00:18:29+00:00
200020451,214200,1997-08-01 13:30:00+00:00,,Employee killed in fall from ladder,"HEAD,IMPALED,LADDER,STRUCK AGAINST,CONSTRUCTION,FALL",H,2.0,,A,C,1522,X,,,2019-07-22 00:18:29+00:00
200020469,214200,1997-08-07 11:50:00+00:00,,Employee killed in fall from roof canopy,"PLATFORM,ROOF,WORK RULES,CONSTRUCTION,FALL,FALL PROTECTION,ELEVATED WORK PLAT",B,8.0,95.0,B,C,1799,X,,,2019-07-22 00:18:29+00:00
200020485,214200,1997-09-12 13:00:00+00:00,,Employee injured in welding accident,"BURN,WORK RULES,FIRE,MECHANIC,WELDING,BACK,ARM,COMBUSTIBLE DUST,POWDER,ARC WELDING",,,,,,2842,,,,2019-07-22 00:18:29+00:00
200020493,214200,1997-09-09 17:19:00+00:00,,BURN - ELECTRICAL FAULT IN ELECTRICAL CABINET,"BURN,CLOTHING,E GI V,ELECTRIC ARC,RECEPTACLE,ELECTRICAL,ELECTRICAL CABINET,ELECTRICAL FAULT,INATTENTION",,,,,,3433,,,,2019-07-22 00:18:29+00:00
200020501,214200,1997-10-27 09:45:00+00:00,,Employee's finger injured when caught in wrapping machine,"CHAIN,FEED CHAIN,FINGER,WORK RULES,CAUGHT BY,NIP POINT,UNGUARDED",,,,,,2052,,,,2019-07-22 00:18:29+00:00
200020519,214200,1997-11-05 09:30:00+00:00,,Employee killed when struck by van while crossing street,"HIGHWAY,TRAFFIC ACCIDENT,VEHICLE,OBSTRUCTED VIEW,AUTOMOBILE,STRUCK BY,MOTOR VEHICLE",,,,,,3272,X,,,2019-07-22 00:18:29+00:00
200020543,214200,1997-11-07 01:00:00+00:00,,Employee dies of chemical and scalding burns,"BURN,CAUSTIC,CHEMICAL BURN,CHEMICAL,HIGH TEMPERATURE",,,,,,2869,X,,,2019-07-22 00:18:29+00:00
200020568,214200,1997-09-30 08:29:00+00:00,,Employee killed in fall from ladder,"HEAD,EXTENSION LADDER,WORK RULES,LADDER,CONSTRUCTION,MANUAL MAT HANDLING,FALL,UNTRAINED,UNSTABLE POSITION",B,2.0,27.0,A,B,1761,X,,,2019-07-22 00:18:29+00:00
200020576,214200,1997-12-01 13:34:00+00:00,,Employee's hand crushed when machine tips over,"UNSECURED,WORK RULES,CAUGHT BETWEEN,CRUSHED,OFF LOADING,HAND,OVERTURN,UNSTABLE LOAD",,,,,,3089,,,,2019-07-22 00:18:29+00:00
200020584,214200,1997-11-13 07:30:00+00:00,,Employee killed in fall through roof,"ROOF,UNSECURED,WORK RULES,CONSTRUCTION,ROOFER,FALL,FALL PROTECTION,WORK SURFACE",C,1.0,,B,B,1761,X,,,2019-07-22 00:18:29+00:00
200020592,214200,1997-11-26 22:15:00+00:00,,Employee dies after suffering apparent heart attack,"CARDIOVASC SYSTEM,HEART,HEART ATTACK",,,,,,4231,X,,,2019-07-22 00:18:29+00:00
200020600,214200,1997-06-09 16:30:00+00:00,,Employee killed when neck crushed by closing bay door,"ALCOHOL,WORK RULES,CAUGHT BETWEEN,CRUSHED,NECK,PARTITION,DOOR",,,,,,5093,X,,,2019-07-22 00:18:29+00:00
200020618,214200,1997-12-19 09:40:00+00:00,,Employee injured when legs struck by falling pipe,"KNEE,UNSECURED,BROKEN WELD,STRUCK BY,FALLING OBJECT,SPRAIN,ANKLE,CONTUSION,CUTTING AND BURNING",,,,,,2952,,,,2019-07-22 00:18:29+00:00
200020626,214200,1997-12-23 12:10:00+00:00,,Employee's foot injured when struck by forklift,"IND TRK OPERATOR,VEHICLE,EQUIPMENT OPERATOR,INDUSTRIAL TRUCK,STRUCK BY,FOOT,INATTENTION",,,,,,4231,,,,2019-07-22 00:18:29+00:00
200020634,214200,1997-12-09 01:30:00+00:00,,Employee dies after suffering an apparent heart attack,"CARDIOVASC SYSTEM,HEART,HEART ATTACK",,,,,,7514,X,,,2019-07-22 00:18:29+00:00
200020642,214200,1998-01-25 18:30:00+00:00,,BURN - ELECTRICAL FAULT IN ELECTRICAL CABINET,"BURN,ELECTRIC ARC,ELECTRICAL,ELECTRIC SWITCH,ELECTRICAL TESTING,E PTD,ELEC UTILITY WORK,ELECTRICAL CABINET,ELECTRICAL FAULT",,,,,,4225,,,,2019-07-22 00:18:29+00:00
200020667,214200,1998-01-02 07:30:00+00:00,,Employee injured in fall when baker's scaffold overturns,"SHOULDER,MOBILE SCAFFOLD,FLOOR HOLE,WORK RULES,CONSTRUCTION,FALL,ELEVATED WORK PLAT,WORK SURFACE,OVERTURN,SCAFFOLD",C,4.0,,F,A,1742,,,,2019-07-22 00:18:29+00:00
200020675,214200,1998-02-06 14:45:00+00:00,,Employee injured in fall from elevated lift platform,"HEAD,WORK RULES,STRUCK AGAINST,INDUSTRIAL TRUCK,PELVIS,FALL,FALL PROTECTION,ELEVATED WORK PLAT,UNSTABLE POSITION",,,,,,5046,,,,2019-07-22 00:18:29+00:00
200020691,214200,1997-12-19 09:30:00+00:00,,Employee injured when knocked off roof by flying plywood,"HEAD,HIGH WIND,HARD HAT,ROOF,UNSECURED,WORK RULES,FALL,FALL PROTECTION,STRUCK BY,FLYING OBJECT",C,1.0,17.0,C,A,1761,,,,2019-07-22 00:18:29+00:00
200020709,214200,1998-02-03 12:30:00+00:00,,Employee injured in fall when floor joists fail,"JOIST,COLLAPSE,CARPENTER,WORK RULES,OVERLOADED,CONSTRUCTION,FALL,WORK SURFACE",A,2.0,20.0,C,A,1751,,,,2019-07-22 00:18:29+00:00
200020717,214200,1998-04-03 11:30:00+00:00,,Employee injured when struck by flying piece of steel,"HEAD,WORK RULES,SLIP,CONSTRUCTION,STRUCK BY,FLYING OBJECT,INATTENTION",H,1.0,30.0,C,D,1795,,,,2019-07-22 00:18:29+00:00
200020725,214200,1998-02-18 10:25:00+00:00,,Employee injured in fall through floor hole,"COVER,WARNING LINE,UNSECURED,WORK RULES,CONSTRUCTION,FALL,FLOOR OPENING,WORK SURFACE",C,4.0,55.0,F,B,1771,,,,2019-07-22 00:18:29+00:00
200020733,214200,1998-03-31 12:10:00+00:00,,Employee injured in fall when scaffold line breaks,"FRACTURE,ROPE,WORK RULES,CLEANING,BROKEN CABLE,CONSTRUCTION,TWO PT SUSP SCAFFOLD,FALL,FALL PROTECTION,HIP",B,5.0,50.0,A,E,1799,,,,2019-07-22 00:18:29+00:00
200020758,214200,1998-01-03 14:23:00+00:00,,Employee's legs injured when pinned by railroad rails,"LONGSHORING,FRACTURE,UNSECURED,PINNED,WORK RULES,CAUGHT BETWEEN,INEXPERIENCE,SHIP,MECH MAT HANDLING,LEG",,,,,,4491,,,,2019-07-22 00:18:29+00:00
200020766,214200,1998-04-09 11:30:00+00:00,,Employee injures head in fall from stepladder,"INSTALLING,STEPLADDER,WORK RULES,LADDER,CONSTRUCTION,FALL,UNSTABLE POSITION",H,2.0,14.0,D,B,1751,,,,2019-07-22 00:18:29+00:00
